100	100
98	87	98	13	90	30	76	7	21	20	36	3	33	13	22	25	87	64	79	4	82	12	78	26	80	35	50	67	2	89	68	77	23	56	69	64	39	51	42	89	10	6	22	13	55	70	83	54	34	43	48	26	92	80	62	91	37	76	31	35	88	90	24	1	60	66	75	22	79	70	28	72	42	34	73	29	48	20	56	91	60	25	24	34	45	33	63	44	12	70	48	74	14	32	98	45	32	77	88	99	4546
8	14	51	37	55	76	2	41	39	31	28	82	97	1	96	62	5	88	8	92	76	32	84	78	67	83	69	46	67	95	56	90	76	2	94	90	94	12	79	67	17	99	20	58	6	56	58	79	52	93	1	47	91	69	97	1	42	19	49	28	68	88	92	39	88	94	12	95	99	1	48	46	28	16	78	75	25	52	12	85	34	83	65	17	65	21	64	43	59	67	3	34	25	10	85	88	80	17	94	95	4987
84	60	11	28	35	53	45	9	75	14	4	3	93	68	30	71	9	93	40	88	54	11	46	22	82	52	11	65	84	83	91	39	92	1	50	30	37	39	15	45	57	37	33	89	27	52	10	32	58	63	84	9	80	27	8	45	60	49	51	98	54	44	12	90	75	47	90	40	28	54	76	93	1	13	88	65	93	52	37	12	6	65	82	73	69	22	99	67	95	26	68	67	64	7	35	5	21	57	45	4	4816
71	51	8	24	12	23	47	69	39	88	42	45	82	86	43	55	30	37	53	17	99	92	82	62	22	78	55	21	74	53	2	68	43	75	43	87	96	67	9	40	44	20	10	37	99	85	88	21	75	9	86	19	33	21	53	58	95	54	97	42	27	27	55	59	10	72	29	18	88	57	98	40	98	23	95	29	60	35	11	61	48	6	48	74	10	77	93	45	53	39	99	15	91	80	6	50	37	95	8	82	4913
55	85	23	78	19	97	5	35	51	59	47	63	36	76	93	85	32	21	1	3	36	40	41	33	10	44	82	13	67	1	18	56	19	44	79	14	36	58	21	70	80	50	65	44	72	2	30	73	41	34	11	70	81	69	59	100	53	4	91	94	64	28	10	71	22	67	21	74	2	30	25	87	78	29	74	16	47	83	4	16	60	74	95	51	40	32	88	83	16	35	87	88	63	76	16	36	5	51	28	40	5170
10	44	52	1	83	5	4	29	11	76	79	16	54	71	83	60	5	57	10	20	21	70	34	61	20	5	35	82	82	14	35	42	46	36	33	98	20	18	85	56	36	83	15	17	59	47	45	35	89	37	30	32	47	11	81	76	93	4	78	88	7	99	73	77	83	70	89	92	9	12	21	78	36	60	11	41	95	53	82	50	77	71	46	59	32	49	92	19	19	25	14	14	61	90	48	91	20	3	12	27	4504
85	54	69	52	14	33	28	87	66	89	1	43	55	95	82	83	32	66	17	22	28	93	7	32	17	64	57	82	44	72	18	50	71	16	67	44	44	48	2	86	33	66	39	3	31	15	48	45	57	46	61	16	6	57	57	65	99	83	86	39	18	23	46	6	62	34	55	94	86	13	85	29	78	54	46	46	90	30	93	53	49	10	57	74	87	62	97	20	96	20	20	72	2	58	95	44	70	61	74	50	5018
65	48	17	5	80	37	82	55	40	80	26	13	77	63	23	38	1	60	53	21	6	40	23	86	47	51	99	85	60	29	71	30	97	33	66	73	29	66	89	11	65	57	55	1	83	74	85	30	73	42	45	76	30	64	97	71	89	73	28	87	8	51	70	79	21	80	42	76	29	39	74	57	76	93	5	9	84	24	70	73	72	11	6	16	60	35	57	35	50	67	54	73	81	62	13	58	31	64	47	14	5038
20	81	10	11	35	44	5	43	22	43	70	69	77	17	1	77	66	90	7	77	65	21	69	9	58	14	18	53	14	4	98	35	36	32	92	98	3	72	91	72	91	9	100	53	1	100	68	40	42	93	98	84	34	7	50	69	55	49	39	54	31	91	28	25	71	16	87	48	86	64	66	14	26	79	17	63	71	37	76	60	29	9	83	8	83	78	91	49	21	28	45	30	11	32	69	36	50	42	45	75	5109
95	80	52	86	29	13	9	42	39	32	1	65	99	18	89	58	12	57	89	50	100	47	54	68	78	81	98	65	50	90	82	79	92	67	31	44	59	16	83	12	70	86	73	88	61	71	59	65	78	11	36	37	88	43	92	52	24	55	41	27	97	28	70	63	92	100	27	30	43	16	94	79	29	90	70	65	46	89	13	50	86	29	75	20	68	53	8	99	94	29	88	7	62	38	27	65	14	8	56	39	4926
52	70	49	96	54	16	47	38	92	19	14	75	75	99	64	89	49	51	16	19	72	15	77	64	90	63	13	24	22	15	4	55	23	25	22	25	12	21	55	51	74	69	8	20	63	9	62	46	60	15	44	99	91	2	89	3	7	69	28	88	68	61	1	15	93	92	28	61	40	36	35	33	98	38	60	19	21	2	1	94	82	9	97	43	71	15	30	66	41	50	85	63	64	94	66	66	15	95	57	10	4678
97	52	45	28	87	22	2	56	75	54	100	97	27	1	78	12	71	74	38	88	57	42	24	79	5	80	73	100	48	3	53	12	42	41	80	17	62	15	56	32	93	73	79	34	45	10	25	67	93	63	5	15	70	50	1	33	14	24	50	26	53	1	96	6	64	58	88	88	4	66	5	36	67	58	66	99	76	50	15	29	79	6	87	98	7	18	59	43	26	92	47	70	27	81	5	1	8	37	55	61	5377
22	27	66	48	75	17	47	19	20	25	92	95	16	29	61	16	67	21	51	30	4	41	62	82	22	35	90	71	31	4	49	29	2	30	3	43	49	44	97	13	99	37	53	44	7	42	28	72	93	89	14	31	18	86	52	58	13	9	95	64	3	77	98	78	42	7	45	41	50	61	96	5	29	78	6	35	6	90	87	32	74	97	59	16	71	44	90	66	29	74	67	94	51	21	89	21	83	87	13	96	5357
84	1	90	91	64	89	66	4	31	80	51	60	52	12	97	70	34	89	48	79	6	88	92	17	56	94	14	27	43	19	19	83	51	85	38	28	57	24	14	80	25	19	49	83	20	33	54	37	17	59	21	67	74	73	9	93	49	73	81	71	52	96	15	46	23	16	60	100	39	74	21	8	67	97	76	75	3	63	15	65	88	51	27	70	65	4	88	76	88	16	83	11	91	57	7	99	21	85	98	4	4835
66	31	32	83	29	86	51	29	96	89	48	70	34	38	10	84	21	6	41	18	50	35	37	95	4	32	45	98	25	80	37	5	29	50	88	85	22	42	23	52	68	71	77	8	84	56	49	24	90	58	19	83	45	63	42	89	15	41	40	97	52	27	11	98	23	75	14	8	33	8	59	43	48	17	86	24	22	15	30	49	23	14	42	1	71	69	73	33	85	1	79	84	39	46	23	67	13	36	50	44	5216
75	33	18	38	7	68	28	87	4	64	59	26	5	17	97	3	5	28	54	73	28	39	18	80	85	82	14	3	84	62	63	87	24	82	83	10	56	69	60	7	29	71	99	53	28	15	100	96	5	95	93	17	98	46	17	27	9	83	35	65	39	86	66	53	11	47	83	91	38	10	95	4	52	44	26	96	80	87	92	67	35	24	17	55	16	44	98	92	55	17	70	90	39	57	66	25	26	71	65	18	4849
2	62	38	31	96	81	55	87	16	26	97	7	94	91	40	29	86	24	83	5	85	89	1	7	37	86	42	40	34	80	23	49	11	92	11	26	29	46	20	100	26	34	51	63	16	70	92	35	79	89	98	6	93	62	85	75	84	62	43	34	9	53	96	63	82	11	13	46	75	32	47	21	39	37	53	34	97	6	66	33	98	54	30	51	92	84	27	93	17	18	32	43	5	87	23	64	50	75	20	34	4971
15	28	8	8	47	76	67	92	93	16	89	26	39	83	69	20	99	11	47	47	24	31	5	47	27	18	15	90	31	63	66	44	66	64	30	30	73	3	26	83	80	50	67	61	32	60	19	69	44	25	23	85	32	8	44	69	88	58	92	62	20	72	76	99	28	22	31	36	2	67	70	5	28	51	74	16	9	60	63	63	10	95	45	33	37	98	46	66	4	2	17	78	22	42	78	73	57	68	80	16	4932
91	90	60	68	86	81	19	18	92	30	7	24	72	45	90	18	26	48	65	13	60	78	61	19	3	94	25	4	10	75	8	48	35	13	53	66	45	62	81	26	81	47	37	81	88	39	50	13	29	59	69	95	75	21	7	33	71	83	76	26	72	19	17	94	75	48	2	67	35	99	1	15	45	7	45	94	89	83	42	12	70	99	75	31	12	10	25	15	5	11	13	75	64	41	27	32	81	1	41	10	5423
46	21	81	22	29	14	24	93	92	51	30	26	59	94	10	86	29	17	43	32	49	20	38	35	84	68	82	33	15	32	4	80	15	90	19	70	75	6	94	22	54	89	42	5	24	34	11	33	86	99	23	97	11	51	99	99	90	83	22	48	94	20	12	75	1	96	35	61	71	53	14	33	72	6	84	5	15	5	61	30	38	86	2	43	100	44	92	79	70	31	63	57	54	52	46	49	73	92	3	89	4590
29	85	18	71	33	75	22	14	11	18	21	86	25	65	82	36	96	49	82	24	31	22	62	35	51	38	43	45	94	92	12	35	9	24	46	32	77	56	83	37	77	10	41	44	79	58	14	68	34	69	90	22	45	48	66	48	79	38	73	45	80	63	94	30	85	5	42	91	26	98	29	66	91	30	14	45	94	90	84	12	31	58	70	86	54	93	24	69	76	3	5	68	96	85	8	64	58	47	52	30	4986
99	43	1	15	28	72	47	59	37	91	61	69	7	41	34	90	53	88	23	68	37	35	69	76	41	54	87	67	50	24	18	57	85	98	70	28	73	75	16	37	75	60	77	84	21	82	16	46	7	51	9	53	38	62	38	31	42	88	43	2	6	96	1	73	80	42	12	46	79	72	34	46	96	40	100	74	70	36	40	15	17	4	60	6	1	100	70	83	71	62	49	34	65	38	78	56	73	7	5	1	4988
100	54	35	37	75	32	7	13	68	36	67	26	88	40	95	42	61	39	31	64	66	85	60	84	91	91	72	65	23	3	41	13	59	69	72	49	79	70	36	49	53	86	5	19	68	17	83	20	88	59	14	35	87	44	35	69	22	2	95	100	77	25	73	12	50	11	8	39	19	65	41	53	73	24	38	74	96	58	61	3	94	29	95	88	46	78	91	21	6	20	83	52	98	89	45	2	93	20	80	13	4585
20	42	9	27	61	48	5	94	31	82	37	85	28	64	61	24	63	23	9	87	19	94	36	53	30	3	35	93	69	94	37	24	77	62	16	29	13	66	100	94	93	92	56	79	20	21	77	27	9	88	81	56	37	69	92	39	7	27	92	89	8	26	60	53	36	67	86	34	76	62	75	38	77	74	94	32	26	21	8	72	26	28	60	92	100	93	84	87	15	31	49	56	7	7	53	59	42	37	3	85	5002
92	67	100	60	63	87	73	51	49	4	39	33	36	24	74	88	3	48	67	25	41	96	34	5	21	27	18	93	26	30	75	41	99	84	36	6	82	42	88	99	33	38	19	79	1	85	44	37	6	21	53	88	43	38	100	30	88	93	95	64	37	43	28	5	53	32	77	80	54	52	31	4	77	16	80	79	72	56	68	59	95	70	76	76	77	52	63	88	50	4	85	14	48	1	25	55	1	58	50	28	5275
54	96	35	12	100	98	30	6	87	48	12	10	21	37	100	33	41	77	53	39	74	16	25	65	70	70	29	9	45	74	67	2	72	4	74	43	77	92	60	44	14	64	80	11	88	71	77	46	93	76	60	38	99	13	61	56	54	44	25	40	61	22	9	23	21	39	75	74	54	35	66	7	16	100	59	82	2	70	15	99	9	17	7	57	39	98	93	25	31	89	7	45	55	51	36	92	64	76	90	96	4853
80	40	82	68	64	79	81	5	9	71	3	14	21	24	38	6	72	34	90	82	71	97	10	91	68	71	22	59	48	62	66	96	45	10	84	95	74	59	24	43	23	40	22	81	6	31	56	50	87	79	84	96	35	45	41	44	89	55	86	66	30	5	24	20	53	40	50	48	76	95	31	40	12	75	86	34	98	58	76	17	33	15	9	29	14	30	33	46	34	33	15	72	31	75	13	58	3	66	39	64	4788
38	12	77	29	9	32	91	41	41	91	50	60	49	23	39	31	55	29	97	89	43	96	40	89	96	99	11	80	12	79	73	81	86	59	8	85	5	8	82	100	5	39	41	64	84	86	77	39	58	92	61	23	92	7	67	43	35	32	88	18	51	10	12	53	26	67	7	41	43	36	3	12	12	87	35	36	49	51	80	76	80	67	1	88	99	44	96	2	79	46	95	43	83	80	44	57	65	14	98	30	5255
27	8	88	62	32	21	78	7	10	40	37	96	43	56	30	78	62	32	17	94	58	21	49	62	10	91	57	13	10	12	53	81	60	40	69	13	99	47	36	53	35	82	74	16	88	9	66	72	42	44	30	30	18	47	80	1	82	79	87	65	32	56	32	40	93	61	74	29	55	48	50	38	58	38	82	10	75	7	29	14	46	39	67	22	71	76	94	78	18	41	14	18	10	69	97	27	76	11	72	57	4711
48	20	68	26	92	38	30	13	70	19	9	24	95	37	63	89	12	56	44	77	18	45	4	81	98	86	74	21	15	7	77	82	52	76	40	48	41	2	41	35	41	87	90	95	3	36	74	50	92	28	77	89	35	14	26	83	56	46	10	32	79	30	86	96	42	20	84	2	45	23	5	71	22	53	77	39	25	39	43	8	13	57	23	87	93	75	80	79	95	74	92	42	96	54	12	55	28	93	56	86	4643
39	82	24	88	19	34	68	27	86	97	81	30	95	67	77	41	52	2	21	85	95	3	65	57	79	78	37	57	97	62	11	43	81	57	36	24	48	75	62	91	12	66	43	4	11	95	65	57	51	34	21	47	60	58	4	75	80	82	25	91	94	88	38	84	84	4	56	19	86	30	27	74	5	39	14	16	64	6	93	93	60	54	49	3	88	86	1	64	64	92	93	53	24	63	28	96	17	67	95	46	4578
89	26	30	57	78	87	99	46	71	99	32	47	54	56	94	47	99	58	15	8	53	80	1	93	18	19	13	79	15	87	95	48	20	96	2	43	25	88	26	49	1	28	89	85	61	21	5	1	81	10	17	36	12	86	84	17	54	26	93	21	26	78	38	11	14	12	90	100	94	45	100	20	61	17	76	62	58	15	70	38	32	3	24	59	1	93	43	68	43	14	3	52	78	49	55	16	95	11	2	83	5046
5225	4632	5327	4935	5201	5025	4940	4704	4828	4834	4652	5835	5296	4988	5028	4873	5045	4989	4907	5226	4749	5041	5406	4740	5484	4938	5531	5235	5413	5131	4870	4349	5024	4614	4785	4442	5070	5138	5165	5026	4440	4632	5236	5180	5293	5545	5271	5122	5199	5213	4940	4788	5414	4803	4882	4456	4714	5036	5231	5086	5091	5213	5026	5291	4921	4857	5244	5303	5197	4863	4756	4530	5201	5239	5353	5323	4648	5041	5246	4912	4781	5262	4785	4895	5105	5016	5217	5147	5748	5076	4893	5024	5359	5003	4948	4953	5421	5210	4629	4630
